Iteration,Distance
159,21019.82215652867
160,21019.82215652867
161,21019.82215652867
162,21019.82215652867
163,21019.82215652867
164,21019.82215652867
165,21019.82215652867
166,21019.82215652867
167,21019.82215652867
168,21019.82215652867
169,21019.82215652867
170,21019.82215652867
171,21019.82215652867
172,21019.82215652867
173,21019.82215652867
174,21019.82215652867
175,21019.82215652867
176,21019.82215652867
177,21019.82215652867
178,21019.82215652867
179,21019.82215652867
180,21019.82215652867
181,21019.82215652867
182,21019.82215652867
183,21019.82215652867
184,21019.82215652867
185,21019.82215652867
186,21019.82215652867
187,21019.82215652867
188,21019.82215652867
189,21019.82215652867
190,20568.64438487958
191,20568.64438487958
192,20568.64438487958
193,20568.64438487958
194,20568.64438487958
195,20568.64438487958
196,20568.64438487958
197,20568.64438487958
198,20568.64438487958
199,20568.64438487958
200,20568.64438487958
201,20568.64438487958
202,20568.64438487958
203,20568.64438487958
204,20568.64438487958
205,20568.64438487958
206,20568.64438487958
207,20568.64438487958
208,20568.64438487958
209,20568.64438487958
210,20568.64438487958
211,20568.64438487958
212,20568.64438487958
213,20568.64438487958
214,20568.64438487958
215,20568.64438487958
216,20568.64438487958
217,20568.64438487958
218,20568.64438487958
219,20568.64438487958
220,20568.64438487958
221,20568.64438487958
222,20568.64438487958
223,20568.64438487958
224,20568.64438487958
225,20568.64438487958
226,20568.64438487958
227,20568.64438487958
228,20568.64438487958
229,20568.64438487958
230,20568.64438487958
231,20568.64438487958
232,20568.64438487958
233,20568.64438487958
234,20568.64438487958
235,20568.64438487958
236,20568.64438487958
237,20568.64438487958
238,20568.64438487958
239,20568.64438487958
240,20568.64438487958
241,20568.64438487958
242,20568.64438487958
243,20568.64438487958
244,20568.64438487958
245,20568.64438487958
246,20568.64438487958
247,20568.64438487958
248,20568.64438487958
249,20568.64438487958
250,20568.64438487958
251,20568.64438487958
252,20568.64438487958
253,20568.64438487958
254,20568.64438487958
255,20568.64438487958
256,20568.64438487958
257,20568.64438487958
258,20568.64438487958
259,20568.64438487958
260,20568.64438487958
261,20568.64438487958
262,20568.64438487958
263,20568.64438487958
264,20568.64438487958
265,20568.64438487958
266,20568.64438487958
267,20568.64438487958
268,20568.64438487958
269,20568.64438487958
270,20568.64438487958
271,20568.64438487958
272,20568.64438487958
273,20568.64438487958
274,20568.64438487958
275,20568.64438487958
276,20568.64438487958
277,20568.64438487958
278,20568.64438487958
279,20568.64438487958
280,20568.64438487958
281,20568.64438487958
282,20568.64438487958
283,20568.64438487958
284,20568.64438487958
285,20568.64438487958
286,20568.64438487958
287,20568.64438487958
288,20568.64438487958
289,20568.64438487958
290,20568.64438487958
291,20568.64438487958
292,20568.64438487958
293,20568.64438487958
294,20568.64438487958
295,20568.64438487958
296,20568.64438487958
297,20568.64438487958
298,20568.64438487958
299,20568.64438487958
300,20568.64438487958
301,20568.64438487958
302,20568.64438487958
303,20568.64438487958
304,20568.64438487958
305,20568.64438487958
306,20568.64438487958
307,20568.64438487958
308,20568.64438487958
309,20568.64438487958
310,20568.64438487958
311,20568.64438487958
312,20568.64438487958
313,20568.64438487958
314,20568.64438487958
315,20568.64438487958
316,20568.64438487958
317,20568.64438487958
318,20568.64438487958
319,20568.64438487958
320,20568.64438487958
321,20568.64438487958
322,20568.64438487958
323,20568.64438487958
324,20568.64438487958
325,20568.64438487958
326,20568.64438487958
327,20568.64438487958
328,20568.64438487958
329,20568.64438487958
330,20568.64438487958
331,20568.64438487958
332,20568.64438487958
333,20568.64438487958
334,20568.64438487958
335,20568.64438487958
336,20568.64438487958
337,20568.64438487958
338,19700.38826013181
339,19700.38826013181
340,19700.38826013181
341,19700.38826013181
342,19700.38826013181
343,19700.38826013181
344,19700.38826013181
345,19700.38826013181
346,19700.38826013181
347,19700.38826013181
348,19700.38826013181
349,19700.38826013181
350,19700.38826013181
351,19700.38826013181
352,19700.38826013181
353,19700.38826013181
354,19700.38826013181
355,19700.38826013181
356,19700.38826013181
357,19700.38826013181
358,19700.38826013181
359,19700.38826013181
360,19700.38826013181
361,19700.38826013181
362,19700.38826013181
363,19700.38826013181
364,19700.38826013181
365,19700.38826013181
366,19700.38826013181
367,19700.38826013181
368,19700.38826013181
369,19700.38826013181
370,19700.38826013181
371,19700.38826013181
372,19700.38826013181
373,19700.38826013181
374,19700.38826013181
375,19700.38826013181
376,19700.38826013181
377,19700.38826013181
378,19700.38826013181
379,19700.38826013181
380,19700.38826013181
381,19592.19202760327
382,19592.19202760327
383,19592.19202760327
384,19592.19202760327
385,19592.19202760327
386,19592.19202760327
387,19592.19202760327
388,19592.19202760327
389,19592.19202760327
390,19592.19202760327
391,19592.19202760327
392,19592.19202760327
393,19592.19202760327
394,19592.19202760327
395,19592.19202760327
396,19592.19202760327
397,19592.19202760327
398,19592.19202760327
399,19592.19202760327
400,19592.19202760327
401,19592.19202760327
402,19592.19202760327
403,19592.19202760327
404,19592.19202760327
405,19592.19202760327
406,19592.19202760327
407,19592.19202760327
408,19592.19202760327
409,19592.19202760327
410,19592.19202760327
411,19592.19202760327
412,19592.19202760327
413,19592.19202760327
414,19592.19202760327
415,19592.19202760327
416,19592.19202760327
417,19592.19202760327
418,19592.19202760327
419,19592.19202760327
420,19592.19202760327
421,19592.19202760327
422,19592.19202760327
423,19592.19202760327
424,19592.19202760327
425,19592.19202760327
426,19592.19202760327
427,19592.19202760327
428,19592.19202760327
429,19592.19202760327
430,19592.19202760327
431,19592.19202760327
432,19592.19202760327
433,19592.19202760327
434,19592.19202760327
435,19592.19202760327
436,19592.19202760327
437,19592.19202760327
438,19592.19202760327
439,19592.19202760327
440,19592.19202760327
441,19592.19202760327
442,19592.19202760327
443,19592.19202760327
444,19592.19202760327
445,19592.19202760327
446,19592.19202760327
447,19592.19202760327
448,19592.19202760327
449,19592.19202760327
450,19592.19202760327
451,19592.19202760327
452,19592.19202760327
453,19592.19202760327
454,19592.19202760327
455,19592.19202760327
456,19592.19202760327
457,19592.19202760327
458,19592.19202760327
459,19592.19202760327
460,19592.19202760327
461,19592.19202760327
462,19592.19202760327
463,19592.19202760327
464,19592.19202760327
465,19592.19202760327
466,19592.19202760327
467,19592.19202760327
468,19592.19202760327
469,19592.19202760327
470,19592.19202760327
471,19592.19202760327
472,19592.19202760327
473,19361.745152811505
474,19361.745152811505
475,19361.745152811505
476,19361.745152811505
477,19361.745152811505
478,19361.745152811505
479,19361.745152811505
480,19361.745152811505
481,19361.745152811505
482,19361.745152811505
483,19361.745152811505
484,19361.745152811505
485,19361.745152811505
486,19361.745152811505
487,19361.745152811505
488,19361.745152811505
489,19361.745152811505
490,19361.745152811505
491,19361.745152811505
492,19361.745152811505
493,19361.745152811505
494,19361.745152811505
495,19361.745152811505
496,19361.745152811505
497,19361.745152811505
498,19361.745152811505
499,19361.745152811505
500,19361.745152811505
501,19361.745152811505
502,19361.745152811505
503,19361.745152811505
504,19361.745152811505
505,19361.745152811505
506,19361.745152811505
507,19361.745152811505
508,19361.745152811505
509,19361.745152811505
510,19361.745152811505
511,19361.745152811505
512,19361.745152811505
513,19361.745152811505
514,19361.745152811505
515,19361.745152811505
516,19322.71274746568
517,19322.71274746568
518,19322.71274746568
519,19322.71274746568
520,19322.71274746568
521,19322.71274746568
522,19322.71274746568
523,19322.71274746568
524,19322.71274746568
525,19322.71274746568
526,19322.71274746568
527,19322.71274746568
528,19322.71274746568
529,19322.71274746568
530,19322.71274746568
531,19322.71274746568
532,19205.18484505948
533,19205.18484505948
534,19205.18484505948
535,19205.18484505948
536,19205.18484505948
537,19205.18484505948
538,19205.18484505948
539,19205.18484505948
540,19205.18484505948
541,19205.18484505948
542,19205.18484505948
543,19205.18484505948
544,19205.18484505948
545,19205.18484505948
546,19205.18484505948
547,19205.18484505948
548,19205.18484505948
549,19205.18484505948
550,19205.18484505948
551,19205.18484505948
552,19205.18484505948
553,19205.18484505948
554,19205.18484505948
555,19205.18484505948
556,19205.18484505948
557,19205.18484505948
558,19205.18484505948
559,19205.18484505948
560,19205.18484505948
561,19205.18484505948
562,19205.18484505948
563,19205.18484505948
564,19205.18484505948
565,19205.18484505948
566,19205.18484505948
567,19205.18484505948
568,19205.18484505948
569,19205.18484505948
570,19205.18484505948
571,19205.18484505948
572,19205.18484505948
573,19205.18484505948
574,19205.18484505948
575,19205.18484505948
576,19205.18484505948
577,19205.18484505948
578,19205.18484505948
579,19205.18484505948
580,19205.18484505948
581,19205.18484505948
582,19205.18484505948
583,19205.18484505948
584,19205.18484505948
585,19205.18484505948
586,19205.18484505948
587,19205.18484505948
588,19205.18484505948
589,19205.18484505948
590,19205.18484505948
591,19205.18484505948
592,19205.18484505948
593,19205.18484505948
594,19205.18484505948
595,19205.18484505948
596,19205.18484505948
597,19205.18484505948
598,19205.18484505948
599,19205.18484505948
600,19205.18484505948
601,19205.18484505948
602,19205.18484505948
603,19205.18484505948
604,19205.18484505948
605,19205.18484505948
606,19205.18484505948
607,19205.18484505948
608,19205.18484505948
609,19205.18484505948
610,19205.18484505948
611,19205.18484505948
612,19205.18484505948
613,19205.18484505948
614,19205.18484505948
615,19205.18484505948
616,19205.18484505948
617,19205.18484505948
618,19205.18484505948
619,19205.18484505948
620,19205.18484505948
621,19205.18484505948
622,19205.18484505948
623,19205.18484505948
624,19205.18484505948
625,19205.18484505948
626,19205.18484505948
627,19205.18484505948
628,19205.18484505948
629,19205.18484505948
630,19205.18484505948
631,19205.18484505948
632,19205.18484505948
633,19205.18484505948
634,19205.18484505948
635,19205.18484505948
636,19205.18484505948
637,19205.18484505948
638,19205.18484505948
639,19205.18484505948
640,19205.18484505948
641,19205.18484505948
642,19205.18484505948
643,19205.18484505948
644,19205.18484505948
645,19197.07586239158
646,19197.07586239158
647,19197.07586239158
648,19197.07586239158
649,19197.07586239158
650,19197.07586239158
651,19197.07586239158
652,19197.07586239158
653,19197.07586239158
654,19197.07586239158
655,19197.07586239158
656,19197.07586239158
657,19197.07586239158
658,19197.07586239158
659,19197.07586239158
660,19197.07586239158
661,19197.07586239158
662,19197.07586239158
663,19197.07586239158
664,19197.07586239158
665,19197.07586239158
666,19197.07586239158
667,19197.07586239158
668,19197.07586239158
669,19197.07586239158
670,19197.07586239158
671,19197.07586239158
672,19197.07586239158
673,19197.07586239158
674,19197.07586239158
675,19197.07586239158
676,19197.07586239158
677,19197.07586239158
678,19197.07586239158
679,19197.07586239158
680,19197.07586239158
681,19197.07586239158
682,19197.07586239158
683,19197.07586239158
684,19197.07586239158
685,19197.07586239158
686,19197.07586239158
687,19197.07586239158
688,19197.07586239158
689,19197.07586239158
690,19197.07586239158
691,19197.07586239158
692,19197.07586239158
693,19197.07586239158
694,19197.07586239158
695,19197.07586239158
696,19197.07586239158
697,19197.07586239158
698,19197.07586239158
699,19197.07586239158
700,19197.07586239158
701,19197.07586239158
702,19197.07586239158
703,19197.07586239158
704,19197.07586239158
705,19197.07586239158
706,19197.07586239158
707,19197.07586239158
708,19197.07586239158
709,19197.07586239158
710,19197.07586239158
711,19197.07586239158
712,19197.07586239158
713,19197.07586239158
714,19197.07586239158
715,19197.07586239158
716,19197.07586239158
717,19197.07586239158
718,19197.07586239158
719,19197.07586239158
720,19197.07586239158
721,19197.07586239158
722,19197.07586239158
723,19197.07586239158
724,19197.07586239158
725,19197.07586239158
726,19197.07586239158
727,19197.07586239158
728,19197.07586239158
729,19197.07586239158
730,19197.07586239158
731,19197.07586239158
732,19197.07586239158
733,19197.07586239158
734,19197.07586239158
735,19197.07586239158
736,19197.07586239158
737,19197.07586239158
738,19197.07586239158
739,19197.07586239158
740,19197.07586239158
741,19197.07586239158
742,19197.07586239158
743,19197.07586239158
744,19197.07586239158
745,19197.07586239158
746,19197.07586239158
747,19197.07586239158
748,19197.07586239158
749,19197.07586239158
750,19197.07586239158
751,19197.07586239158
752,19197.07586239158
753,19197.07586239158
754,19197.07586239158
755,19197.07586239158
756,19197.07586239158
757,19197.07586239158
758,19197.07586239158
759,19197.07586239158
760,19197.07586239158
761,19197.07586239158
762,19197.07586239158
763,19197.07586239158
764,19197.07586239158
765,19197.07586239158
766,19197.07586239158
767,19197.07586239158
768,19197.07586239158
769,19197.07586239158
770,19197.07586239158
771,19197.07586239158
772,19197.07586239158
773,19197.07586239158
774,19197.07586239158
775,19197.07586239158
776,19197.07586239158
777,19197.07586239158
778,19197.07586239158
779,19197.07586239158
780,19197.07586239158
781,19197.07586239158
782,19197.07586239158
783,19197.07586239158
784,19197.07586239158
785,19197.07586239158
786,19197.07586239158
787,19197.07586239158
788,19197.07586239158
789,19197.07586239158
790,19197.07586239158
791,19197.07586239158
792,19197.07586239158
793,19197.07586239158
794,19197.07586239158
795,19197.07586239158
796,19197.07586239158
797,19197.07586239158
798,19197.07586239158
799,19197.07586239158
800,19197.07586239158
801,19197.07586239158
802,19197.07586239158
803,19197.07586239158
804,19197.07586239158
805,19197.07586239158
806,19197.07586239158
807,19197.07586239158
808,19197.07586239158
809,19197.07586239158
810,19197.07586239158
811,19197.07586239158
812,19197.07586239158
813,19197.07586239158
814,19197.07586239158
815,19197.07586239158
816,19197.07586239158
817,19197.07586239158
818,19197.07586239158
819,19197.07586239158
820,19197.07586239158
821,19197.07586239158
822,19197.07586239158
823,19197.07586239158
824,19197.07586239158
825,19197.07586239158
826,19197.07586239158
827,19197.07586239158
828,19197.07586239158
829,19197.07586239158
830,19197.07586239158
831,19197.07586239158
832,19197.07586239158
833,19197.07586239158
834,19197.07586239158
835,19197.07586239158
836,19197.07586239158
837,19197.07586239158
838,19197.07586239158
839,19197.07586239158
840,19197.07586239158
841,19197.07586239158
842,19197.07586239158
843,19197.07586239158
844,19197.07586239158
845,19197.07586239158
846,19197.07586239158
847,19197.07586239158
848,19197.07586239158
849,19197.07586239158
850,19197.07586239158
851,19197.07586239158
852,19197.07586239158
853,19197.07586239158
854,19197.07586239158
855,19197.07586239158
856,19197.07586239158
857,19197.07586239158
858,19197.07586239158
859,19197.07586239158
860,19197.07586239158
861,19197.07586239158
862,19197.07586239158
863,19197.07586239158
864,19197.07586239158
865,19197.07586239158
866,19197.07586239158
867,19197.07586239158
868,19197.07586239158
869,19197.07586239158
870,19197.07586239158
871,19197.07586239158
872,19197.07586239158
873,19197.07586239158
874,19197.07586239158
875,19197.07586239158
876,19197.07586239158
877,19197.07586239158
878,19197.07586239158
879,19197.07586239158
880,19197.07586239158
881,19197.07586239158
882,19197.07586239158
883,19197.07586239158
884,19197.07586239158
885,19197.07586239158
886,19197.07586239158
887,19197.07586239158
888,19197.07586239158
889,19197.07586239158
890,19197.07586239158
891,19197.07586239158
892,19197.07586239158
893,19197.07586239158
894,19197.07586239158
895,19197.07586239158
896,19197.07586239158
897,19197.07586239158
898,19197.07586239158
899,19197.07586239158
900,19197.07586239158
901,19197.07586239158
902,19197.07586239158
903,19197.07586239158
904,19197.07586239158
905,19197.07586239158
906,19197.07586239158
907,19197.07586239158
908,19197.07586239158
909,19197.07586239158
910,19197.07586239158
911,19197.07586239158
912,19197.07586239158
913,19197.07586239158
914,19197.07586239158
915,19197.07586239158
916,19197.07586239158
917,19197.07586239158
918,19197.07586239158
919,19197.07586239158
920,19197.07586239158
921,19197.07586239158
922,19197.07586239158
923,19197.07586239158
924,19197.07586239158
925,19197.07586239158
926,19197.07586239158
927,19197.07586239158
928,19197.07586239158
929,19197.07586239158
930,19197.07586239158
931,19197.07586239158
932,19197.07586239158
933,19197.07586239158
934,19197.07586239158
935,19197.07586239158
936,19197.07586239158
937,19197.07586239158
938,19197.07586239158
939,19197.07586239158
940,19197.07586239158
941,19197.07586239158
942,19197.07586239158
943,19197.07586239158
944,19197.07586239158
945,19197.07586239158
946,19197.07586239158
947,19197.07586239158
948,19197.07586239158
949,19197.07586239158
950,19197.07586239158
951,19197.07586239158
952,19197.07586239158
953,19197.07586239158
954,19197.07586239158
955,19197.07586239158
956,19197.07586239158
957,19197.07586239158
958,19197.07586239158
959,19197.07586239158
960,19197.07586239158
961,19197.07586239158
962,19197.07586239158
963,19197.07586239158
964,19197.07586239158
965,19197.07586239158
966,19197.07586239158
967,19197.07586239158
968,19197.07586239158
969,19197.07586239158
970,19197.07586239158
971,19197.07586239158
972,19197.07586239158
973,19197.07586239158
974,19197.07586239158
975,19197.07586239158
976,19197.07586239158
977,19197.07586239158
978,19197.07586239158
979,19197.07586239158
980,19197.07586239158
981,19197.07586239158
982,19197.07586239158
983,19197.07586239158
984,19197.07586239158
985,19197.07586239158
986,19197.07586239158
987,19197.07586239158
988,19197.07586239158
989,19197.07586239158
990,19197.07586239158
991,19197.07586239158
992,19197.07586239158
993,19197.07586239158
994,19197.07586239158
995,19197.07586239158
996,19197.07586239158
997,19197.07586239158
998,19197.07586239158
999,19197.07586239158
1000,19197.07586239158
1001,19197.07586239158
1002,19197.07586239158
1003,19197.07586239158
1004,19197.07586239158
1005,19197.07586239158
1006,19197.07586239158
1007,19197.07586239158
1008,19197.07586239158
1009,19197.07586239158
1010,19197.07586239158
1011,19197.07586239158
1012,19197.07586239158
1013,19197.07586239158
1014,19197.07586239158
1015,19197.07586239158
1016,19197.07586239158
1017,19197.07586239158
1018,19197.07586239158
1019,19197.07586239158
1020,19197.07586239158
1021,19197.07586239158
1022,19197.07586239158
1023,19197.07586239158
1024,19197.07586239158
1025,19197.07586239158
1026,19197.07586239158
1027,19197.07586239158
1028,19197.07586239158
1029,19197.07586239158
1030,19197.07586239158
1031,19197.07586239158
1032,19197.07586239158
1033,19197.07586239158
1034,19197.07586239158
1035,19197.07586239158
1036,19197.07586239158
1037,19197.07586239158
1038,19197.07586239158
1039,19197.07586239158
1040,19197.07586239158
1041,19197.07586239158
1042,19197.07586239158
1043,19197.07586239158
1044,19197.07586239158
1045,19197.07586239158
1046,19197.07586239158
1047,19197.07586239158
1048,19197.07586239158
1049,19197.07586239158
1050,19197.07586239158
1051,19197.07586239158
1052,19197.07586239158
1053,19197.07586239158
1054,19197.07586239158
1055,19197.07586239158
1056,19197.07586239158
1057,19197.07586239158
1058,19197.07586239158
1059,19197.07586239158
1060,19197.07586239158
1061,19197.07586239158
1062,19197.07586239158
1063,19197.07586239158
1064,19197.07586239158
1065,19197.07586239158
1066,19197.07586239158
1067,19197.07586239158
1068,19197.07586239158
1069,19197.07586239158
1070,19197.07586239158
1071,19197.07586239158
1072,19197.07586239158
1073,19197.07586239158
1074,19197.07586239158
1075,19197.07586239158
1076,19197.07586239158
1077,19197.07586239158
1078,19197.07586239158
1079,19197.07586239158
1080,19197.07586239158
1081,19197.07586239158
1082,19197.07586239158
1083,19197.07586239158
1084,19197.07586239158
1085,19197.07586239158
1086,19197.07586239158
1087,19197.07586239158
1088,19197.07586239158
1089,19197.07586239158
1090,19197.07586239158
1091,19197.07586239158
1092,19197.07586239158
1093,19197.07586239158
1094,19197.07586239158
1095,19197.07586239158
1096,19197.07586239158
1097,19197.07586239158
1098,19197.07586239158
1099,19197.07586239158
1100,19197.07586239158
1101,19197.07586239158
1102,19197.07586239158
1103,19197.07586239158
1104,19197.07586239158
1105,19197.07586239158
1106,19197.07586239158
1107,19197.07586239158
1108,19197.07586239158
1109,19197.07586239158
1110,19197.07586239158
1111,19197.07586239158
1112,19197.07586239158
1113,19197.07586239158
1114,19197.07586239158
1115,19197.07586239158
1116,19197.07586239158
1117,19197.07586239158
1118,19197.07586239158
1119,19197.07586239158
1120,19197.07586239158
1121,19197.07586239158
1122,19197.07586239158
1123,19197.07586239158
1124,19197.07586239158
1125,19197.07586239158
1126,19197.07586239158
1127,19197.07586239158
1128,19197.07586239158
1129,19197.07586239158
1130,19197.07586239158
1131,19197.07586239158
1132,19197.07586239158
1133,19197.07586239158
1134,19197.07586239158
1135,19197.07586239158
1136,19197.07586239158
1137,19197.07586239158
1138,19197.07586239158
1139,19197.07586239158
1140,19197.07586239158
1141,19197.07586239158
1142,19197.07586239158
1143,19197.07586239158
1144,19197.07586239158
1145,19197.07586239158
1146,19197.07586239158
1147,19197.07586239158
1148,19197.07586239158
1149,19197.07586239158
1150,19197.07586239158
1151,19197.07586239158
1152,19197.07586239158
1153,19197.07586239158
1154,19197.07586239158
1155,19197.07586239158
1156,19197.07586239158
1157,19197.07586239158
1158,19197.07586239158
1159,19197.07586239158
1160,19197.07586239158
1161,19197.07586239158
1162,19197.07586239158
1163,19197.07586239158
1164,19197.07586239158
1165,19197.07586239158
1166,19197.07586239158
1167,19197.07586239158
1168,19197.07586239158
1169,19197.07586239158
1170,19197.07586239158
1171,19197.07586239158
1172,19197.07586239158
1173,19197.07586239158
1174,19197.07586239158
1175,19197.07586239158
1176,19197.07586239158
1177,19197.07586239158
1178,19197.07586239158
1179,19197.07586239158
1180,19197.07586239158
1181,19197.07586239158
1182,19197.07586239158
1183,19197.07586239158
1184,19197.07586239158
1185,19197.07586239158
1186,19197.07586239158
1187,19197.07586239158
1188,19197.07586239158
1189,19197.07586239158
1190,19197.07586239158
1191,19197.07586239158
1192,19197.07586239158
1193,19197.07586239158
1194,19197.07586239158
1195,19197.07586239158
1196,19197.07586239158
1197,19197.07586239158
1198,19197.07586239158
1199,19197.07586239158
1200,19197.07586239158
1201,19197.07586239158
1202,19197.07586239158
1203,19197.07586239158
1204,19197.07586239158
1205,19197.07586239158
1206,19197.07586239158
1207,19197.07586239158
1208,19197.07586239158
1209,19197.07586239158
1210,19197.07586239158
1211,19197.07586239158
1212,19197.07586239158
1213,19197.07586239158
1214,19197.07586239158
1215,19197.07586239158
1216,19197.07586239158
1217,19197.07586239158
1218,19197.07586239158
1219,19197.07586239158
1220,19197.07586239158
1221,19197.07586239158
1222,19197.07586239158
1223,19197.07586239158
1224,19197.07586239158
1225,19197.07586239158
1226,19197.07586239158
1227,19197.07586239158
1228,19197.07586239158
1229,19197.07586239158
1230,19197.07586239158
1231,19197.07586239158
1232,19197.07586239158
1233,19197.07586239158
1234,19197.07586239158
1235,19197.07586239158
1236,19197.07586239158
1237,19197.07586239158
1238,19197.07586239158
1239,19197.07586239158
1240,19197.07586239158
1241,19197.07586239158
1242,19197.07586239158
1243,19197.07586239158
1244,19197.07586239158
1245,19197.07586239158
1246,19197.07586239158
1247,19197.07586239158
1248,19197.07586239158
1249,19197.07586239158
1250,19197.07586239158
1251,19197.07586239158
1252,19197.07586239158
1253,19197.07586239158
1254,19197.07586239158
1255,19197.07586239158
1256,19197.07586239158
1257,19197.07586239158
1258,19197.07586239158
1259,19197.07586239158
1260,19197.07586239158
1261,19197.07586239158
1262,19197.07586239158
1263,19197.07586239158
1264,19197.07586239158
1265,19197.07586239158
1266,19197.07586239158
1267,19197.07586239158
1268,19197.07586239158
1269,19197.07586239158
1270,19197.07586239158
1271,19197.07586239158
1272,19197.07586239158
1273,19197.07586239158
1274,19197.07586239158
1275,19197.07586239158
1276,19197.07586239158
1277,19197.07586239158
1278,19197.07586239158
1279,19197.07586239158
1280,19197.07586239158
1281,19197.07586239158
1282,19197.07586239158
1283,19197.07586239158
1284,19197.07586239158
1285,19197.07586239158
1286,19197.07586239158
1287,19197.07586239158
1288,19197.07586239158
1289,19197.07586239158
1290,19197.07586239158
1291,19197.07586239158
1292,19197.07586239158
1293,19197.07586239158
1294,19197.07586239158
1295,19197.07586239158
1296,19197.07586239158
1297,19197.07586239158
1298,19197.07586239158
1299,19197.07586239158
1300,19197.07586239158
1301,19197.07586239158
1302,19197.07586239158
1303,19197.07586239158
1304,19197.07586239158
1305,19197.07586239158
1306,19197.07586239158
1307,19197.07586239158
1308,19197.07586239158
1309,19197.07586239158
1310,19197.07586239158
1311,19197.07586239158
1312,19197.07586239158
1313,19197.07586239158
1314,19197.07586239158
1315,19197.07586239158
1316,19197.07586239158
1317,19197.07586239158
1318,19197.07586239158
1319,19197.07586239158
1320,19197.07586239158
1321,19197.07586239158
1322,19197.07586239158
1323,19197.07586239158
1324,19197.07586239158
1325,19197.07586239158
1326,19197.07586239158
1327,19197.07586239158
1328,19197.07586239158
1329,19197.07586239158
1330,19197.07586239158
1331,19197.07586239158
1332,19197.07586239158
1333,19197.07586239158
1334,19197.07586239158
1335,19197.07586239158
1336,19197.07586239158
1337,19197.07586239158
1338,19197.07586239158
1339,19197.07586239158
1340,19197.07586239158
1341,19197.07586239158
1342,19197.07586239158
1343,19197.07586239158
1344,19197.07586239158
1345,19197.07586239158
1346,19197.07586239158
1347,19197.07586239158
1348,19197.07586239158
1349,19197.07586239158
1350,19197.07586239158
1351,19197.07586239158
1352,19197.07586239158
1353,19197.07586239158
1354,19197.07586239158
1355,19197.07586239158
1356,19197.07586239158
1357,19197.07586239158
1358,19197.07586239158
1359,19197.07586239158
1360,19197.07586239158
