Iteration,Distance
264,262806.00556351244
265,262806.00556351244
266,262806.00556351244
267,262806.00556351244
268,262806.00556351244
269,262806.00556351244
270,262806.00556351244
271,262806.00556351244
272,262806.00556351244
273,262806.00556351244
274,262806.00556351244
275,262806.00556351244
276,262806.00556351244
277,262806.00556351244
278,262806.00556351244
279,262806.00556351244
280,262806.00556351244
281,262806.00556351244
282,262806.00556351244
283,262806.00556351244
284,262806.00556351244
285,262806.00556351244
286,262806.00556351244
287,262806.00556351244
288,262806.00556351244
289,262806.00556351244
290,262806.00556351244
291,262806.00556351244
292,262806.00556351244
293,262806.00556351244
294,262806.00556351244
295,262806.00556351244
296,262806.00556351244
297,262806.00556351244
298,262806.00556351244
299,262806.00556351244
300,262806.00556351244
301,262806.00556351244
302,262806.00556351244
303,262806.00556351244
304,262806.00556351244
305,262806.00556351244
306,262806.00556351244
307,262806.00556351244
308,262806.00556351244
309,262806.00556351244
310,262806.00556351244
311,262806.00556351244
312,262806.00556351244
313,262806.00556351244
314,262806.00556351244
315,262806.00556351244
316,262806.00556351244
317,262806.00556351244
318,262806.00556351244
319,262806.00556351244
320,262806.00556351244
321,262806.00556351244
322,262806.00556351244
323,262806.00556351244
324,262806.00556351244
325,262806.00556351244
326,262806.00556351244
327,262806.00556351244
328,262806.00556351244
329,262806.00556351244
330,262806.00556351244
331,262806.00556351244
332,262806.00556351244
333,262806.00556351244
334,262806.00556351244
335,262806.00556351244
336,262806.00556351244
337,262806.00556351244
338,262806.00556351244
339,262806.00556351244
340,262806.00556351244
341,262806.00556351244
342,262806.00556351244
343,262806.00556351244
344,262806.00556351244
345,262806.00556351244
346,262806.00556351244
347,262806.00556351244
348,262806.00556351244
349,262806.00556351244
350,262806.00556351244
351,262806.00556351244
352,262806.00556351244
353,262806.00556351244
354,262806.00556351244
355,262806.00556351244
356,262806.00556351244
357,262806.00556351244
358,262806.00556351244
359,262806.00556351244
360,262806.00556351244
361,262806.00556351244
362,262806.00556351244
363,262806.00556351244
364,262806.00556351244
365,262806.00556351244
366,262806.00556351244
367,262806.00556351244
368,262806.00556351244
369,262806.00556351244
370,262806.00556351244
371,262806.00556351244
372,262806.00556351244
373,262806.00556351244
374,262806.00556351244
375,262806.00556351244
376,262806.00556351244
377,262806.00556351244
378,262806.00556351244
379,262806.00556351244
380,262806.00556351244
381,262806.00556351244
382,262806.00556351244
383,262806.00556351244
384,262806.00556351244
385,262806.00556351244
386,262806.00556351244
387,262806.00556351244
388,262806.00556351244
389,262806.00556351244
390,262806.00556351244
391,262806.00556351244
392,262806.00556351244
393,262806.00556351244
394,262806.00556351244
395,262806.00556351244
396,262806.00556351244
397,262806.00556351244
398,262806.00556351244
399,262806.00556351244
400,262806.00556351244
401,262806.00556351244
402,262806.00556351244
403,262806.00556351244
404,262806.00556351244
405,262806.00556351244
406,262806.00556351244
407,262806.00556351244
408,262806.00556351244
409,262806.00556351244
410,262806.00556351244
411,262806.00556351244
412,262806.00556351244
413,262806.00556351244
414,262806.00556351244
415,262806.00556351244
416,262806.00556351244
417,262806.00556351244
418,262806.00556351244
419,262806.00556351244
420,262806.00556351244
421,262806.00556351244
422,262806.00556351244
423,262806.00556351244
424,262806.00556351244
425,262806.00556351244
426,262806.00556351244
427,262806.00556351244
428,262806.00556351244
429,262806.00556351244
430,262806.00556351244
431,262806.00556351244
432,262806.00556351244
433,262806.00556351244
434,262806.00556351244
435,262806.00556351244
436,262806.00556351244
437,262806.00556351244
438,262806.00556351244
439,262806.00556351244
440,262806.00556351244
441,262806.00556351244
442,262806.00556351244
443,262806.00556351244
444,262806.00556351244
445,262806.00556351244
446,262806.00556351244
447,262806.00556351244
448,262806.00556351244
449,262806.00556351244
450,262806.00556351244
451,262806.00556351244
452,262806.00556351244
453,262806.00556351244
454,262806.00556351244
455,262806.00556351244
456,262570.32669855905
457,262570.32669855905
458,262570.32669855905
459,262570.32669855905
460,262570.32669855905
461,262570.32669855905
462,262570.32669855905
463,262570.32669855905
464,262570.32669855905
465,262570.32669855905
466,262570.32669855905
467,262570.32669855905
468,262570.32669855905
469,262570.32669855905
470,262570.32669855905
471,262570.32669855905
472,262570.32669855905
473,262570.32669855905
474,262570.32669855905
475,262570.32669855905
476,262570.32669855905
477,262570.32669855905
478,262570.32669855905
479,262570.32669855905
480,262570.32669855905
481,262570.32669855905
482,262570.32669855905
483,262570.32669855905
484,262570.32669855905
485,261961.26338269925
486,261961.26338269925
487,261961.26338269925
488,261961.26338269925
489,261961.26338269925
490,261961.26338269925
491,260300.82587986815
492,260300.82587986815
493,260300.82587986815
494,260300.82587986815
495,260300.82587986815
496,260300.82587986815
497,260300.82587986815
498,260300.82587986815
499,260300.82587986815
500,260300.82587986815
501,260300.82587986815
502,260300.82587986815
503,260300.82587986815
504,260300.82587986815
505,260300.82587986815
506,260300.82587986815
507,260300.82587986815
508,260300.82587986815
509,260300.82587986815
510,260300.82587986815
511,260300.82587986815
512,260300.82587986815
513,260300.82587986815
514,260300.82587986815
515,260300.82587986815
516,260300.82587986815
517,260300.82587986815
518,260300.82587986815
519,260300.82587986815
520,260300.82587986815
521,260300.82587986815
522,260300.82587986815
523,260300.82587986815
524,260300.82587986815
525,260300.82587986815
526,260300.82587986815
527,260300.82587986815
528,260300.82587986815
529,260300.82587986815
530,260300.82587986815
531,260300.82587986815
532,260300.82587986815
533,260300.82587986815
534,260300.82587986815
535,260300.82587986815
536,260300.82587986815
537,260300.82587986815
538,260300.82587986815
539,260300.82587986815
540,260300.82587986815
541,260300.82587986815
542,260300.82587986815
543,260300.82587986815
544,260300.82587986815
545,260300.82587986815
546,260300.82587986815
547,260300.82587986815
548,260300.82587986815
549,260300.82587986815
550,260300.82587986815
551,260300.82587986815
552,260300.82587986815
553,260300.82587986815
554,260300.82587986815
555,260300.82587986815
556,260300.82587986815
557,260300.82587986815
558,260300.82587986815
559,260300.82587986815
560,260300.82587986815
561,260300.82587986815
562,260300.82587986815
563,260300.82587986815
564,260300.82587986815
565,260300.82587986815
566,260300.82587986815
567,260300.82587986815
568,260300.82587986815
569,260300.82587986815
570,260300.82587986815
571,260300.82587986815
572,260300.82587986815
573,260300.82587986815
574,260300.82587986815
575,260300.82587986815
576,260300.82587986815
577,260300.82587986815
578,260300.82587986815
579,260300.82587986815
580,260300.82587986815
581,260300.82587986815
582,260300.82587986815
583,260300.82587986815
584,260300.82587986815
585,260300.82587986815
586,260300.82587986815
587,260300.82587986815
588,260300.82587986815
589,260300.82587986815
590,260300.82587986815
591,260300.82587986815
592,260300.82587986815
593,260300.82587986815
594,260300.82587986815
595,260300.82587986815
596,260300.82587986815
597,260300.82587986815
598,260300.82587986815
599,260300.82587986815
600,260300.82587986815
601,260300.82587986815
602,260300.82587986815
603,260300.82587986815
604,260300.82587986815
605,260300.82587986815
606,260300.82587986815
607,260300.82587986815
608,260300.82587986815
609,260300.82587986815
610,260300.82587986815
611,260300.82587986815
612,260300.82587986815
613,260300.82587986815
614,260300.82587986815
615,260300.82587986815
616,260300.82587986815
617,260300.82587986815
618,260300.82587986815
619,260300.82587986815
620,260300.82587986815
621,260300.82587986815
622,260300.82587986815
623,260300.82587986815
624,260300.82587986815
625,260300.82587986815
626,260300.82587986815
627,260300.82587986815
628,260300.82587986815
629,260300.82587986815
630,260300.82587986815
631,260300.82587986815
632,260300.82587986815
633,260300.82587986815
634,260300.82587986815
635,260300.82587986815
636,260300.82587986815
637,260300.82587986815
638,260300.82587986815
639,260300.82587986815
640,260300.82587986815
641,260300.82587986815
642,260300.82587986815
643,260300.82587986815
644,260300.82587986815
645,260300.82587986815
646,260300.82587986815
647,260300.82587986815
648,260300.82587986815
649,260300.82587986815
650,260300.82587986815
651,260300.82587986815
652,260300.82587986815
653,260300.82587986815
654,260300.82587986815
655,260300.82587986815
656,260300.82587986815
657,260300.82587986815
658,260300.82587986815
659,260300.82587986815
660,260300.82587986815
661,260300.82587986815
662,260300.82587986815
663,260300.82587986815
664,260300.82587986815
665,260300.82587986815
666,260300.82587986815
667,260300.82587986815
668,260300.82587986815
669,260300.82587986815
670,260300.82587986815
671,260300.82587986815
672,260300.82587986815
673,260300.82587986815
674,260300.82587986815
675,260300.82587986815
676,260300.82587986815
677,260300.82587986815
678,260300.82587986815
679,260300.82587986815
680,260300.82587986815
681,260300.82587986815
682,260300.82587986815
683,260300.82587986815
684,260300.82587986815
685,260300.82587986815
686,260300.82587986815
687,260300.82587986815
688,260300.82587986815
689,260300.82587986815
690,260300.82587986815
691,260300.82587986815
692,260300.82587986815
693,260300.82587986815
694,260300.82587986815
695,260300.82587986815
696,260300.82587986815
697,260300.82587986815
698,260300.82587986815
699,260300.82587986815
700,260300.82587986815
701,260300.82587986815
702,260300.82587986815
703,260300.82587986815
704,260300.82587986815
705,260300.82587986815
706,260300.82587986815
707,260300.82587986815
708,260300.82587986815
709,260300.82587986815
710,260300.82587986815
711,260300.82587986815
712,260300.82587986815
713,260300.82587986815
714,260300.82587986815
715,260300.82587986815
716,260300.82587986815
717,260300.82587986815
718,260300.82587986815
719,260300.82587986815
720,260300.82587986815
721,260300.82587986815
722,260300.82587986815
723,260300.82587986815
724,260300.82587986815
725,260300.82587986815
726,260300.82587986815
727,260300.82587986815
728,260300.82587986815
729,260300.82587986815
730,260300.82587986815
731,260300.82587986815
732,260300.82587986815
733,260300.82587986815
734,260300.82587986815
735,260300.82587986815
736,260300.82587986815
737,260300.82587986815
738,260300.82587986815
739,260300.82587986815
740,260300.82587986815
741,260300.82587986815
742,260300.82587986815
743,260300.82587986815
744,260300.82587986815
745,260300.82587986815
746,260300.82587986815
747,260300.82587986815
748,260300.82587986815
749,260300.82587986815
750,260300.82587986815
751,260300.82587986815
752,260300.82587986815
753,260300.82587986815
754,260300.82587986815
755,260300.82587986815
756,260300.82587986815
757,260300.82587986815
758,260300.82587986815
759,260300.82587986815
760,260300.82587986815
761,260300.82587986815
762,260300.82587986815
763,260300.82587986815
764,260300.82587986815
765,260300.82587986815
766,260300.82587986815
767,260300.82587986815
768,260300.82587986815
769,260300.82587986815
770,260300.82587986815
771,260300.82587986815
772,260300.82587986815
773,260300.82587986815
774,260300.82587986815
775,260300.82587986815
776,260300.82587986815
777,260300.82587986815
778,260300.82587986815
779,260300.82587986815
780,260300.82587986815
781,260300.82587986815
782,260300.82587986815
783,260300.82587986815
784,260300.82587986815
785,260300.82587986815
786,260300.82587986815
787,260300.82587986815
788,260300.82587986815
789,260300.82587986815
790,260300.82587986815
791,260300.82587986815
792,260300.82587986815
793,260300.82587986815
794,260300.82587986815
795,260300.82587986815
796,260300.82587986815
797,260300.82587986815
798,260300.82587986815
799,260300.82587986815
800,260300.82587986815
801,260300.82587986815
802,260300.82587986815
803,260300.82587986815
804,260300.82587986815
805,260300.82587986815
806,260300.82587986815
807,260300.82587986815
808,260300.82587986815
809,260300.82587986815
810,260300.82587986815
811,260300.82587986815
812,260300.82587986815
813,260300.82587986815
814,260300.82587986815
815,260300.82587986815
816,260300.82587986815
817,260300.82587986815
818,260300.82587986815
819,260300.82587986815
820,260300.82587986815
821,260300.82587986815
822,260300.82587986815
823,260300.82587986815
824,260300.82587986815
825,260300.82587986815
826,260300.82587986815
827,260300.82587986815
828,260300.82587986815
829,260300.82587986815
830,260300.82587986815
831,260300.82587986815
832,260300.82587986815
833,260300.82587986815
834,260300.82587986815
835,260300.82587986815
836,260300.82587986815
837,260300.82587986815
838,260300.82587986815
839,260300.82587986815
840,260300.82587986815
841,260300.82587986815
842,260300.82587986815
843,260300.82587986815
844,260300.82587986815
845,260300.82587986815
846,260300.82587986815
847,260300.82587986815
848,260300.82587986815
849,260300.82587986815
850,260300.82587986815
851,260300.82587986815
852,260300.82587986815
853,260300.82587986815
854,260300.82587986815
855,260300.82587986815
856,260300.82587986815
857,260300.82587986815
858,260300.82587986815
859,260300.82587986815
860,260300.82587986815
861,260300.82587986815
862,260300.82587986815
863,260300.82587986815
864,260300.82587986815
865,260300.82587986815
866,260300.82587986815
867,260300.82587986815
868,260300.82587986815
869,260300.82587986815
870,260300.82587986815
871,260300.82587986815
872,260300.82587986815
873,260300.82587986815
874,260300.82587986815
875,260300.82587986815
876,260300.82587986815
877,260109.5457926367
878,258655.80984415655
879,258655.80984415655
880,258655.80984415655
881,258655.80984415655
882,258655.80984415655
883,258655.80984415655
884,258655.80984415655
885,258655.80984415655
886,258655.80984415655
887,258655.80984415655
888,258655.80984415655
889,258655.80984415655
890,258655.80984415655
891,258655.80984415655
892,258655.80984415655
893,258655.80984415655
894,258655.80984415655
895,258655.80984415655
896,258655.80984415655
897,258655.80984415655
898,258655.80984415655
899,258655.80984415655
900,258655.80984415655
901,258655.80984415655
902,258655.80984415655
903,258655.80984415655
904,258655.80984415655
905,258655.80984415655
906,258655.80984415655
907,258655.80984415655
908,258655.80984415655
909,258655.80984415655
910,258655.80984415655
911,258655.80984415655
912,258655.80984415655
913,258655.80984415655
914,258655.80984415655
915,258655.80984415655
916,258655.80984415655
917,258655.80984415655
918,258655.80984415655
919,258655.80984415655
920,258655.80984415655
921,258655.80984415655
922,258655.80984415655
923,258655.80984415655
924,258655.80984415655
925,258655.80984415655
926,258655.80984415655
927,258655.80984415655
928,258655.80984415655
929,258655.80984415655
930,258655.80984415655
931,258655.80984415655
932,258655.80984415655
933,258655.80984415655
934,258655.80984415655
935,258655.80984415655
936,258655.80984415655
937,258655.80984415655
938,256892.28688577382
939,256892.28688577382
940,256892.28688577382
941,256892.28688577382
942,256892.28688577382
943,256892.28688577382
944,256892.28688577382
945,256892.28688577382
946,256892.28688577382
947,256892.28688577382
948,256892.28688577382
949,256892.28688577382
950,256892.28688577382
951,256892.28688577382
952,256892.28688577382
953,256892.28688577382
954,256892.28688577382
955,256892.28688577382
956,256892.28688577382
957,256892.28688577382
958,256892.28688577382
959,256892.28688577382
960,256892.28688577382
961,256892.28688577382
962,256892.28688577382
963,256892.28688577382
964,256892.28688577382
965,256892.28688577382
966,256892.28688577382
967,256892.28688577382
968,256892.28688577382
969,256892.28688577382
970,256892.28688577382
971,256892.28688577382
972,256892.28688577382
973,256892.28688577382
974,256892.28688577382
975,256892.28688577382
976,256892.28688577382
977,256892.28688577382
978,256892.28688577382
979,256892.28688577382
980,256892.28688577382
981,256892.28688577382
982,256892.28688577382
983,256892.28688577382
984,256892.28688577382
985,256892.28688577382
986,256892.28688577382
987,256892.28688577382
988,256892.28688577382
989,256892.28688577382
990,256892.28688577382
991,256892.28688577382
992,256892.28688577382
993,256892.28688577382
994,256892.28688577382
995,256892.28688577382
996,256892.28688577382
997,256892.28688577382
998,256892.28688577382
999,256892.28688577382
1000,256892.28688577382
1001,256892.28688577382
1002,256892.28688577382
1003,256892.28688577382
1004,256892.28688577382
1005,256892.28688577382
1006,256892.28688577382
1007,256892.28688577382
1008,256892.28688577382
1009,256892.28688577382
1010,256892.28688577382
1011,256892.28688577382
1012,256892.28688577382
1013,256892.28688577382
1014,256892.28688577382
1015,256892.28688577382
1016,256892.28688577382
1017,256892.28688577382
1018,256892.28688577382
1019,256892.28688577382
1020,256892.28688577382
1021,256892.28688577382
1022,256892.28688577382
1023,256892.28688577382
1024,256892.28688577382
1025,256892.28688577382
1026,256892.28688577382
1027,256892.28688577382
1028,256892.28688577382
1029,256892.28688577382
1030,256892.28688577382
1031,256892.28688577382
1032,256892.28688577382
1033,256892.28688577382
1034,256892.28688577382
1035,256892.28688577382
1036,256892.28688577382
1037,256892.28688577382
1038,256892.28688577382
1039,256892.28688577382
1040,256892.28688577382
1041,256892.28688577382
1042,256892.28688577382
1043,256892.28688577382
1044,256892.28688577382
1045,256892.28688577382
1046,256892.28688577382
1047,256892.28688577382
1048,256892.28688577382
1049,256892.28688577382
1050,256892.28688577382
1051,256892.28688577382
1052,256892.28688577382
1053,256892.28688577382
1054,256892.28688577382
1055,256892.28688577382
1056,256892.28688577382
1057,256892.28688577382
1058,256892.28688577382
1059,256892.28688577382
1060,256892.28688577382
1061,256892.28688577382
1062,256892.28688577382
1063,256892.28688577382
1064,256892.28688577382
1065,256892.28688577382
1066,256892.28688577382
1067,256892.28688577382
1068,256892.28688577382
1069,256892.28688577382
1070,256892.28688577382
1071,256892.28688577382
1072,256892.28688577382
1073,256892.28688577382
1074,256892.28688577382
1075,256892.28688577382
1076,256892.28688577382
1077,256892.28688577382
1078,256892.28688577382
1079,256892.28688577382
1080,256892.28688577382
1081,256892.28688577382
1082,256892.28688577382
1083,256892.28688577382
1084,256892.28688577382
1085,256892.28688577382
1086,256892.28688577382
1087,256892.28688577382
1088,256892.28688577382
1089,256892.28688577382
1090,256892.28688577382
1091,256892.28688577382
1092,256892.28688577382
1093,256892.28688577382
1094,256892.28688577382
1095,256892.28688577382
1096,256892.28688577382
1097,256892.28688577382
1098,256892.28688577382
1099,256892.28688577382
1100,256892.28688577382
1101,256892.28688577382
1102,256892.28688577382
1103,256892.28688577382
1104,256892.28688577382
1105,256892.28688577382
1106,256892.28688577382
1107,256892.28688577382
1108,256892.28688577382
1109,256892.28688577382
1110,256892.28688577382
1111,256892.28688577382
1112,256892.28688577382
1113,256892.28688577382
1114,256892.28688577382
1115,256892.28688577382
1116,256892.28688577382
1117,256892.28688577382
1118,256892.28688577382
1119,256892.28688577382
1120,256892.28688577382
1121,256892.28688577382
1122,256892.28688577382
1123,256892.28688577382
1124,256892.28688577382
1125,256892.28688577382
1126,256892.28688577382
1127,256892.28688577382
1128,256892.28688577382
1129,256892.28688577382
1130,256892.28688577382
1131,256892.28688577382
1132,256892.28688577382
1133,256892.28688577382
1134,256892.28688577382
1135,256892.28688577382
1136,256892.28688577382
1137,256892.28688577382
1138,256892.28688577382
1139,256892.28688577382
1140,256892.28688577382
1141,256892.28688577382
1142,256892.28688577382
1143,256892.28688577382
1144,256892.28688577382
1145,256892.28688577382
1146,256892.28688577382
1147,256892.28688577382
1148,256892.28688577382
1149,254600.38194973156
1150,254600.38194973156
1151,254600.38194973156
1152,254600.38194973156
1153,254600.38194973156
1154,254600.38194973156
1155,254600.38194973156
1156,254600.38194973156
1157,254600.38194973156
1158,254600.38194973156
1159,254600.38194973156
1160,254600.38194973156
1161,254600.38194973156
1162,254600.38194973156
1163,254600.38194973156
1164,254600.38194973156
1165,254600.38194973156
1166,254600.38194973156
1167,254600.38194973156
1168,254600.38194973156
1169,254600.38194973156
1170,254600.38194973156
1171,254600.38194973156
1172,254600.38194973156
1173,254302.21153487376
1174,254302.21153487376
1175,254302.21153487376
1176,254302.21153487376
1177,254302.21153487376
1178,254302.21153487376
1179,254302.21153487376
1180,254302.21153487376
1181,254302.21153487376
1182,254302.21153487376
1183,254302.21153487376
1184,254302.21153487376
1185,254302.21153487376
1186,254302.21153487376
1187,254302.21153487376
1188,254302.21153487376
1189,254302.21153487376
1190,254302.21153487376
1191,254302.21153487376
1192,254302.21153487376
1193,254302.21153487376
1194,254302.21153487376
1195,254302.21153487376
1196,254302.21153487376
1197,254302.21153487376
1198,254302.21153487376
1199,254302.21153487376
1200,254302.21153487376
1201,254302.21153487376
1202,254302.21153487376
1203,254302.21153487376
1204,254302.21153487376
1205,254302.21153487376
1206,254302.21153487376
1207,254302.21153487376
1208,254302.21153487376
1209,254302.21153487376
1210,254302.21153487376
1211,254302.21153487376
1212,254302.21153487376
1213,254302.21153487376
1214,254302.21153487376
1215,254302.21153487376
1216,254302.21153487376
1217,254302.21153487376
1218,254302.21153487376
1219,254302.21153487376
1220,254302.21153487376
1221,254302.21153487376
1222,254302.21153487376
1223,254302.21153487376
1224,254302.21153487376
1225,254302.21153487376
1226,254302.21153487376
1227,254302.21153487376
1228,254302.21153487376
1229,254302.21153487376
1230,254302.21153487376
1231,254302.21153487376
1232,254302.21153487376
1233,254302.21153487376
1234,254302.21153487376
1235,254302.21153487376
1236,253859.25612138057
1237,253859.25612138057
1238,253859.25612138057
1239,253859.25612138057
1240,253859.25612138057
1241,253859.25612138057
1242,253859.25612138057
1243,253859.25612138057
1244,253859.25612138057
1245,253859.25612138057
1246,253859.25612138057
1247,253859.25612138057
1248,253859.25612138057
1249,253859.25612138057
1250,253859.25612138057
1251,253859.25612138057
1252,253859.25612138057
1253,253859.25612138057
1254,253859.25612138057
1255,253859.25612138057
1256,253859.25612138057
1257,253859.25612138057
1258,253859.25612138057
1259,253859.25612138057
1260,253859.25612138057
1261,253859.25612138057
1262,253859.25612138057
1263,253859.25612138057
1264,253859.25612138057
1265,253859.25612138057
1266,253859.25612138057
1267,253859.25612138057
1268,253859.25612138057
1269,253859.25612138057
1270,253859.25612138057
1271,253859.25612138057
1272,253859.25612138057
1273,253859.25612138057
1274,253859.25612138057
1275,253859.25612138057
1276,253859.25612138057
1277,253859.25612138057
1278,253859.25612138057
1279,253859.25612138057
1280,253859.25612138057
1281,253859.25612138057
1282,253859.25612138057
1283,253859.25612138057
1284,253859.25612138057
1285,253859.25612138057
1286,253859.25612138057
1287,253859.25612138057
1288,253859.25612138057
1289,253859.25612138057
1290,253859.25612138057
1291,253859.25612138057
1292,253859.25612138057
1293,253859.25612138057
1294,253859.25612138057
1295,253859.25612138057
1296,253859.25612138057
1297,253859.25612138057
1298,253859.25612138057
1299,253859.25612138057
1300,253859.25612138057
1301,253859.25612138057
1302,253859.25612138057
1303,253859.25612138057
1304,253859.25612138057
1305,253859.25612138057
1306,253859.25612138057
1307,253859.25612138057
1308,253859.25612138057
1309,253859.25612138057
1310,253859.25612138057
1311,253859.25612138057
1312,253859.25612138057
1313,253859.25612138057
1314,253859.25612138057
1315,253859.25612138057
1316,253859.25612138057
1317,253859.25612138057
1318,253859.25612138057
1319,253859.25612138057
1320,253859.25612138057
1321,253859.25612138057
1322,253859.25612138057
1323,253859.25612138057
1324,253859.25612138057
1325,253859.25612138057
1326,253859.25612138057
1327,253859.25612138057
1328,253859.25612138057
1329,253859.25612138057
1330,253859.25612138057
1331,253859.25612138057
1332,253859.25612138057
1333,253859.25612138057
1334,253859.25612138057
1335,253859.25612138057
1336,253859.25612138057
1337,253859.25612138057
1338,253859.25612138057
1339,253859.25612138057
1340,253859.25612138057
1341,253859.25612138057
1342,253859.25612138057
1343,253859.25612138057
1344,253859.25612138057
1345,253859.25612138057
1346,253859.25612138057
1347,253859.25612138057
1348,253859.25612138057
1349,253859.25612138057
1350,253859.25612138057
1351,253859.25612138057
1352,253859.25612138057
1353,253859.25612138057
1354,253859.25612138057
1355,253859.25612138057
1356,253859.25612138057
1357,253859.25612138057
1358,253859.25612138057
1359,253859.25612138057
1360,253859.25612138057
