Iteration,Distance
522,34658.72130729526
523,34658.72130729526
524,34658.72130729526
525,34658.72130729526
526,34658.72130729526
527,34658.72130729526
528,34658.72130729526
529,34658.72130729526
530,34658.72130729526
531,34658.72130729526
532,34658.72130729526
533,34658.72130729526
534,34658.72130729526
535,34658.72130729526
536,34658.72130729526
537,34658.72130729526
538,34658.72130729526
539,34658.72130729526
540,34658.72130729526
541,34658.72130729526
542,34658.72130729526
543,34658.72130729526
544,34658.72130729526
545,34658.72130729526
546,34658.72130729526
547,34658.72130729526
548,34658.72130729526
549,34658.72130729526
550,34658.72130729526
551,34658.72130729526
552,34658.72130729526
553,34658.72130729526
554,34658.72130729526
555,34658.72130729526
556,34658.72130729526
557,34658.72130729526
558,34658.72130729526
559,34658.72130729526
560,34658.72130729526
561,34658.72130729526
562,34658.72130729526
563,34658.72130729526
564,34658.72130729526
565,34658.72130729526
566,34658.72130729526
567,34658.72130729526
568,34658.72130729526
569,34658.72130729526
570,34658.72130729526
571,34658.72130729526
572,34658.72130729526
573,34658.72130729526
574,34658.72130729526
575,34658.72130729526
576,34658.72130729526
577,34658.72130729526
578,34658.72130729526
579,34658.72130729526
580,34658.72130729526
581,34658.72130729526
582,34658.72130729526
583,34658.72130729526
584,34658.72130729526
585,34658.72130729526
586,34658.72130729526
587,34658.72130729526
588,34658.72130729526
589,34658.72130729526
590,34658.72130729526
591,34658.72130729526
592,34658.72130729526
593,34658.72130729526
594,34658.72130729526
595,34658.72130729526
596,34658.72130729526
597,34658.72130729526
598,34658.72130729526
599,34658.72130729526
600,34658.72130729526
601,34658.72130729526
602,34658.72130729526
603,34658.72130729526
604,34658.72130729526
605,34658.72130729526
606,34658.72130729526
607,34658.72130729526
608,34658.72130729526
609,34658.72130729526
610,34658.72130729526
611,34658.72130729526
612,34658.72130729526
613,34658.72130729526
614,34658.72130729526
615,34658.72130729526
616,34658.72130729526
617,34658.72130729526
618,34658.72130729526
619,34658.72130729526
620,34658.72130729526
621,34658.72130729526
622,34658.72130729526
623,34658.72130729526
624,34658.72130729526
625,34658.72130729526
626,34658.72130729526
627,34658.72130729526
628,34658.72130729526
629,34658.72130729526
630,34658.72130729526
631,34658.72130729526
632,34658.72130729526
633,34658.72130729526
634,34658.72130729526
635,34658.72130729526
636,34658.72130729526
637,34658.72130729526
638,34658.72130729526
639,34658.72130729526
640,34658.72130729526
641,34658.72130729526
642,34658.72130729526
643,34658.72130729526
644,34658.72130729526
645,34658.72130729526
646,34658.72130729526
647,34658.72130729526
648,34658.72130729526
649,34658.72130729526
650,34658.72130729526
651,34658.72130729526
652,34658.72130729526
653,34658.72130729526
654,34658.72130729526
655,34658.72130729526
656,34658.72130729526
657,34658.72130729526
658,34658.72130729526
659,34658.72130729526
660,34658.72130729526
661,34658.72130729526
662,34658.72130729526
663,34658.72130729526
664,34658.72130729526
665,34658.72130729526
666,34658.72130729526
667,34658.72130729526
668,34658.72130729526
669,34658.72130729526
670,34658.72130729526
671,34658.72130729526
672,34658.72130729526
673,34658.72130729526
674,34658.72130729526
675,34658.72130729526
676,34658.72130729526
677,34658.72130729526
678,34658.72130729526
679,34658.72130729526
680,34658.72130729526
681,34658.72130729526
682,34658.72130729526
683,34658.72130729526
684,34658.72130729526
685,34821.35622571237
686,34848.41665264085
687,34848.41665264085
688,34848.41665264085
689,34982.419580413894
690,35102.51600849253
691,35113.31504917867
692,35113.31504917867
693,35117.74092811439
694,35117.74092811439
695,35117.74092811439
696,35117.74092811439
697,35175.27566659413
698,35263.198285761246
699,35392.659642464816
700,35463.618214487455
701,35463.618214487455
702,35463.618214487455
703,35686.093805430115
704,35686.093805430115
705,35728.493148264955
706,35728.493148264955
707,35728.493148264955
708,35728.493148264955
709,35728.493148264955
710,35728.493148264955
711,35728.493148264955
712,35728.493148264955
713,35728.493148264955
714,35728.493148264955
715,35728.493148264955
716,35728.493148264955
717,35728.493148264955
718,35728.493148264955
719,35728.493148264955
720,35728.493148264955
721,35728.493148264955
722,35728.493148264955
723,35728.493148264955
724,35728.493148264955
725,35728.493148264955
726,35728.493148264955
727,35728.493148264955
728,35728.493148264955
729,35728.493148264955
730,35728.493148264955
731,35728.493148264955
732,35728.493148264955
733,35728.493148264955
734,35728.493148264955
735,35728.493148264955
736,35728.493148264955
737,35728.493148264955
738,35728.493148264955
739,35728.493148264955
740,35728.493148264955
741,35728.493148264955
742,35728.493148264955
743,35728.493148264955
744,35728.493148264955
745,35728.493148264955
746,35728.493148264955
747,35728.493148264955
748,35728.493148264955
749,35728.493148264955
750,35728.493148264955
751,35728.493148264955
752,35728.493148264955
753,35728.493148264955
754,35728.493148264955
755,35728.493148264955
756,35728.493148264955
757,35728.493148264955
758,35728.493148264955
759,35728.493148264955
760,35728.493148264955
761,35728.493148264955
762,35728.493148264955
763,35728.493148264955
764,35728.493148264955
765,35728.493148264955
766,35728.493148264955
767,35728.493148264955
768,35728.493148264955
769,35728.493148264955
770,35728.493148264955
771,35728.493148264955
772,35728.493148264955
773,35728.493148264955
774,35728.493148264955
775,35728.493148264955
776,35728.493148264955
777,35728.493148264955
778,35728.493148264955
779,35728.493148264955
780,35728.493148264955
781,35728.493148264955
782,35728.493148264955
783,35728.493148264955
784,35728.493148264955
785,35728.493148264955
786,35728.493148264955
787,35728.493148264955
788,35728.493148264955
789,35728.493148264955
790,35728.493148264955
791,35728.493148264955
792,35728.493148264955
793,35728.493148264955
794,35728.493148264955
795,35728.493148264955
796,35728.493148264955
797,35728.493148264955
798,35728.493148264955
799,35728.493148264955
800,35728.493148264955
801,35728.493148264955
802,35728.493148264955
803,35728.493148264955
804,35728.493148264955
805,35728.493148264955
806,35728.493148264955
807,35728.493148264955
808,35728.493148264955
809,35728.493148264955
810,35728.493148264955
811,35728.493148264955
812,35728.493148264955
813,35728.493148264955
814,35728.493148264955
815,35728.493148264955
816,35728.493148264955
817,35728.493148264955
818,35728.493148264955
819,35728.493148264955
820,35728.493148264955
821,35728.493148264955
822,35728.493148264955
823,35728.493148264955
824,35728.493148264955
825,35728.493148264955
826,35728.493148264955
827,35728.493148264955
828,35728.493148264955
829,35728.493148264955
830,35728.493148264955
831,35728.493148264955
832,35728.493148264955
833,35728.493148264955
834,35728.493148264955
835,35728.493148264955
836,35728.493148264955
837,35728.493148264955
838,35728.493148264955
839,35728.493148264955
840,35728.493148264955
841,35728.493148264955
842,35728.493148264955
843,35728.493148264955
844,35728.493148264955
845,35728.493148264955
846,35728.493148264955
847,35728.493148264955
848,35728.493148264955
849,35728.493148264955
850,35728.493148264955
851,35728.493148264955
852,35728.493148264955
853,35728.493148264955
854,35728.493148264955
855,35728.493148264955
856,35728.493148264955
857,35728.493148264955
858,35728.493148264955
859,35728.493148264955
860,35728.493148264955
861,35728.493148264955
862,35728.493148264955
863,35728.493148264955
864,35728.493148264955
865,35728.493148264955
866,35728.493148264955
867,35728.493148264955
868,35728.493148264955
869,35728.493148264955
870,35728.493148264955
871,35728.493148264955
872,35728.493148264955
873,35728.493148264955
874,35728.493148264955
875,35728.493148264955
876,35728.493148264955
877,35728.493148264955
878,35728.493148264955
879,35728.493148264955
880,35728.493148264955
881,35728.493148264955
882,35728.493148264955
883,35728.493148264955
884,35728.493148264955
885,35728.493148264955
886,35728.493148264955
887,35728.493148264955
888,35728.493148264955
889,35728.493148264955
890,35728.493148264955
891,35728.493148264955
892,35728.493148264955
893,35728.493148264955
894,35728.493148264955
895,35728.493148264955
896,35728.493148264955
897,35728.493148264955
898,35728.493148264955
899,35728.493148264955
900,35728.493148264955
901,35728.493148264955
902,35728.493148264955
903,35728.493148264955
904,35728.493148264955
905,35728.493148264955
906,35728.493148264955
907,35728.493148264955
908,35728.493148264955
909,35728.493148264955
910,35728.493148264955
911,35728.493148264955
912,35728.493148264955
913,35728.493148264955
914,35728.493148264955
915,35728.493148264955
916,35728.493148264955
917,35728.493148264955
918,35728.493148264955
919,35728.493148264955
920,35728.493148264955
921,35728.493148264955
922,35728.493148264955
923,35728.493148264955
924,35728.493148264955
925,35728.493148264955
926,35728.493148264955
927,35728.493148264955
928,35728.493148264955
929,35728.493148264955
930,35728.493148264955
931,35728.493148264955
932,35728.493148264955
933,35728.493148264955
934,35728.493148264955
935,35728.493148264955
936,35728.493148264955
937,35728.493148264955
938,35728.493148264955
939,35728.493148264955
940,35728.493148264955
941,35728.493148264955
942,35728.493148264955
943,35728.493148264955
944,35728.493148264955
945,35728.493148264955
946,35728.493148264955
947,35728.493148264955
948,35728.493148264955
949,35728.493148264955
950,35728.493148264955
951,35728.493148264955
952,35728.493148264955
953,35728.493148264955
954,35728.493148264955
955,35728.493148264955
956,35728.493148264955
957,35728.493148264955
958,35728.493148264955
959,35728.493148264955
960,35728.493148264955
961,35728.493148264955
962,35728.493148264955
963,35728.493148264955
964,35728.493148264955
965,35728.493148264955
966,35728.493148264955
967,35728.493148264955
968,35728.493148264955
969,35728.493148264955
970,35728.493148264955
971,35728.493148264955
972,35728.493148264955
973,35728.493148264955
974,35728.493148264955
975,35728.493148264955
976,35728.493148264955
977,35728.493148264955
978,35728.493148264955
979,35728.493148264955
980,35728.493148264955
981,35728.493148264955
982,35728.493148264955
983,35728.493148264955
984,35728.493148264955
985,35728.493148264955
986,35728.493148264955
987,35728.493148264955
988,35728.493148264955
989,35728.493148264955
990,35728.493148264955
991,35728.493148264955
992,35728.493148264955
993,35728.493148264955
994,35728.493148264955
995,35728.493148264955
996,35728.493148264955
997,35728.493148264955
998,35728.493148264955
999,35728.493148264955
1000,35728.493148264955
1001,35728.493148264955
1002,35728.493148264955
1003,35728.493148264955
1004,35728.493148264955
1005,35728.493148264955
1006,35728.493148264955
1007,35728.493148264955
1008,35728.493148264955
1009,35728.493148264955
1010,35728.493148264955
1011,35728.493148264955
1012,35728.493148264955
1013,35728.493148264955
1014,35728.493148264955
1015,35728.493148264955
1016,35728.493148264955
1017,35728.493148264955
1018,35728.493148264955
1019,35728.493148264955
1020,35728.493148264955
1021,35728.493148264955
1022,35728.493148264955
1023,35728.493148264955
1024,35728.493148264955
1025,35728.493148264955
1026,35728.493148264955
1027,35728.493148264955
1028,35728.493148264955
1029,35728.493148264955
1030,35728.493148264955
1031,35728.493148264955
1032,35728.493148264955
1033,35728.493148264955
1034,35728.493148264955
1035,35728.493148264955
1036,35728.493148264955
1037,35728.493148264955
1038,35728.493148264955
1039,35728.493148264955
1040,35728.493148264955
1041,35728.493148264955
1042,35728.493148264955
1043,35728.493148264955
